User,concept:name,time:timestamp,case:Spend area text,case:Document Type,case:Vendor,case:Item Type,case:Spend classification text,case:concept:name
user_001,Record Invoice Receipt,2018-04-19T15:06:00.000000000Z,Sales,Standard PO,vendorID_0127,Standard,NPR,4507001600_00070
batch_02,Remove Payment Block,2018-04-21T00:06:00.000000000Z,Sales,Standard PO,vendorID_0127,Standard,NPR,4507001600_00070
user_002,Clear Invoice,2018-04-26T09:13:00.000000000Z,Sales,Standard PO,vendorID_0127,Standard,NPR,4507001600_00070
user_045,Create Purchase Order Item,2018-01-09T08:02:00.000000000Z,Sales,Standard PO,vendorID_0127,Standard,NPR,4507001600_00080
NONE,Vendor creates invoice,2018-01-11T22:59:00.000000000Z,Sales,Standard PO,vendorID_0127,Standard,NPR,4507001600_00080
user_046,Record Goods Receipt,2018-01-15T13:33:00.000000000Z,Sales,Standard PO,vendorID_0127,Standard,NPR,4507001600_00080
user_001,Record Invoice Receipt,2018-04-19T15:06:00.000000000Z,Sales,Standard PO,vendorID_0127,Standard,NPR,4507001600_00080
batch_02,Remove Payment Block,2018-04-21T00:06:00.000000000Z,Sales,Standard PO,vendorID_0127,Standard,NPR,4507001600_00080
user_002,Clear Invoice,2018-04-26T09:13:00.000000000Z,Sales,Standard PO,vendorID_0127,Standard,NPR,4507001600_00080
user_045,Create Purchase Order Item,2018-01-09T08:02:00.000000000Z,Sales,Standard PO,vendorID_0127,Standard,NPR,4507001600_00090
NONE,Vendor creates invoice,2018-01-11T22:59:00.000000000Z,Sales,Standard PO,vendorID_0127,Standard,NPR,4507001600_00090
user_046,Record Goods Receipt,2018-01-15T13:31:00.000000000Z,Sales,Standard PO,vendorID_0127,Standard,NPR,4507001600_00090
user_001,Record Invoice Receipt,2018-04-19T15:06:00.000000000Z,Sales,Standard PO,vendorID_0127,Standard,NPR,4507001600_00090
batch_02,Remove Payment Block,2018-04-21T00:06:00.000000000Z,Sales,Standard PO,vendorID_0127,Standard,NPR,4507001600_00090
user_002,Clear Invoice,2018-04-26T09:13:00.000000000Z,Sales,Standard PO,vendorID_0127,Standard,NPR,4507001600_00090
user_045,Create Purchase Order Item,2018-01-09T08:02:00.000000000Z,Sales,Standard PO,vendorID_0127,Standard,NPR,4507001600_00100
NONE,Vendor creates invoice,2018-01-11T22:59:00.000000000Z,Sales,Standard PO,vendorID_0127,Standard,NPR,4507001600_00100
user_045,Change Quantity,2018-01-15T14:25:00.000000000Z,Sales,Standard PO,vendorID_0127,Standard,NPR,4507001600_00100
user_093,Record Goods Receipt,2018-01-15T14:53:00.000000000Z,Sales,Standard PO,vendorID_0127,Standard,NPR,4507001600_00100
NONE,Vendor creates invoice,2018-01-16T22:59:00.000000000Z,Sales,Standard PO,vendorID_0127,Standard,NPR,4507001600_00100
user_001,Record Invoice Receipt,2018-04-19T15:01:00.000000000Z,Sales,Standard PO,vendorID_0127,Standard,NPR,4507001600_00100
user_001,Record Invoice Receipt,2018-04-19T15:06:00.000000000Z,Sales,Standard PO,vendorID_0127,Standard,NPR,4507001600_00100
user_071,Change Price,2018-04-20T05:39:00.000000000Z,Sales,Standard PO,vendorID_0127,Standard,NPR,4507001600_00100
batch_00,Remove Payment Block,2018-04-20T05:39:00.000000000Z,Sales,Standard PO,vendorID_0127,Standard,NPR,4507001600_00100
batch_02,Remove Payment Block,2018-04-21T00:06:00.000000000Z,Sales,Standard PO,vendorID_0127,Standard,NPR,4507001600_00100
user_002,Clear Invoice,2018-04-26T09:13:00.000000000Z,Sales,Standard PO,vendorID_0127,Standard,NPR,4507001600_00100
user_045,Create Purchase Order Item,2018-01-09T08:02:00.000000000Z,Sales,Standard PO,vendorID_0127,Standard,NPR,4507001600_00110
NONE,Vendor creates invoice,2018-01-11T22:59:00.000000000Z,Sales,Standard PO,vendorID_0127,Standard,NPR,4507001600_00110
user_046,Record Goods Receipt,2018-01-15T13:37:00.000000000Z,Sales,Standard PO,vendorID_0127,Standard,NPR,4507001600_00110
user_001,Record Invoice Receipt,2018-04-19T15:06:00.000000000Z,Sales,Standard PO,vendorID_0127,Standard,NPR,4507001600_00110
batch_02,Remove Payment Block,2018-04-21T00:06:00.000000000Z,Sales,Standard PO,vendorID_0127,Standard,NPR,4507001600_00110
user_002,Clear Invoice,2018-04-26T09:13:00.000000000Z,Sales,Standard PO,vendorID_0127,Standard,NPR,4507001600_00110
user_148,Create Purchase Order Item,2018-01-09T08:03:00.000000000Z,Additives,Standard PO,vendorID_0422,Standard,PR,4507001601_00010
user_184,Record Goods Receipt,2018-01-12T14:32:00.000000000Z,Additives,Standard PO,vendorID_0422,Standard,PR,4507001601_00010
NONE,Vendor creates invoice,2018-01-12T22:59:00.000000000Z,Additives,Standard PO,vendorID_0422,Standard,PR,4507001601_00010
user_008,Record Invoice Receipt,2018-01-16T09:46:00.000000000Z,Additives,Standard PO,vendorID_0422,Standard,PR,4507001601_00010
user_002,Clear Invoice,2018-03-29T13:08:00.000000000Z,Additives,Standard PO,vendorID_0422,Standard,PR,4507001601_00010
user_201,Create Purchase Order Item,2018-01-09T08:08:00.000000000Z,Trading & End Products,Standard PO,vendorID_0606,Standard,PR,4507001602_00010
user_219,Record Goods Receipt,2018-01-23T14:12:00.000000000Z,Trading & End Products,Standard PO,vendorID_0606,Standard,PR,4507001602_00010
NONE,Vendor creates invoice,2018-01-23T22:59:00.000000000Z,Trading & End Products,Standard PO,vendorID_0606,Standard,PR,4507001602_00010
user_004,Record Invoice Receipt,2018-01-24T10:40:00.000000000Z,Trading & End Products,Standard PO,vendorID_0606,Standard,PR,4507001602_00010
user_002,Clear Invoice,2018-02-22T15:15:00.000000000Z,Trading & End Products,Standard PO,vendorID_0606,Standard,PR,4507001602_00010
user_078,Create Purchase Order Item,2018-01-09T08:08:00.000000000Z,Additives,Standard PO,vendorID_0570,Standard,PR,4507001603_00010
NONE,Vendor creates invoice,2018-01-24T22:59:00.000000000Z,Additives,Standard PO,vendorID_0570,Standard,PR,4507001603_00010
NONE,Vendor creates debit memo,2018-01-24T22:59:00.000000000Z,Additives,Standard PO,vendorID_0570,Standard,PR,4507001603_00010
user_077,Record Goods Receipt,2018-01-29T10:48:00.000000000Z,Additives,Standard PO,vendorID_0570,Standard,PR,4507001603_00010
batch_00,Record Invoice Receipt,2018-02-02T14:25:00.000000000Z,Additives,Standard PO,vendorID_0570,Standard,PR,4507001603_00010
user_002,Clear Invoice,2018-03-29T13:10:00.000000000Z,Additives,Standard PO,vendorID_0570,Standard,PR,4507001603_00010
user_013,Cancel Invoice Receipt,2018-04-18T10:43:00.000000000Z,Additives,Standard PO,vendorID_0570,Standard,PR,4507001603_00010
user_013,Record Invoice Receipt,2018-04-18T10:44:00.000000000Z,Additives,Standard PO,vendorID_0570,Standard,PR,4507001603_00010
user_013,Clear Invoice,2018-04-18T15:24:00.000000000Z,Additives,Standard PO,vendorID_0570,Standard,PR,4507001603_00010
user_045,Create Purchase Order Item,2018-01-09T08:09:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_220,Record Goods Receipt,2018-01-22T08:48:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_220,Record Goods Receipt,2018-01-22T08:50:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_220,Record Goods Receipt,2018-01-22T08:51:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_220,Record Goods Receipt,2018-01-22T08:52:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_220,Record Goods Receipt,2018-01-22T08:54:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_049,Record Goods Receipt,2018-01-22T08:55:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_220,Record Goods Receipt,2018-01-22T08:56:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_049,Record Goods Receipt,2018-01-22T09:01:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_220,Record Goods Receipt,2018-01-22T09:21:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_220,Record Goods Receipt,2018-01-22T09:22:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_220,Record Goods Receipt,2018-01-22T09:24:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_220,Record Goods Receipt,2018-01-22T09:26:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_220,Record Goods Receipt,2018-01-22T09:29:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_220,Record Goods Receipt,2018-01-22T09:31:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_220,Record Goods Receipt,2018-01-22T09:33:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_220,Record Goods Receipt,2018-01-22T09:35:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_220,Record Goods Receipt,2018-01-22T09:37:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_220,Record Goods Receipt,2018-01-22T09:40:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_220,Record Goods Receipt,2018-01-22T09:47:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_220,Record Goods Receipt,2018-01-22T09:50:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_220,Record Goods Receipt,2018-01-22T09:54:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_220,Record Goods Receipt,2018-01-22T09:58:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_220,Record Goods Receipt,2018-01-22T10:00:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_220,Record Goods Receipt,2018-01-22T10:01:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_220,Record Goods Receipt,2018-01-22T10:04:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_220,Record Goods Receipt,2018-01-22T10:06:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_220,Record Goods Receipt,2018-01-22T10:09:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_220,Record Goods Receipt,2018-01-22T10:11:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_220,Record Goods Receipt,2018-01-22T10:14:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_220,Record Goods Receipt,2018-01-22T11:07:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_220,Record Goods Receipt,2018-01-22T11:10:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_220,Record Goods Receipt,2018-01-22T11:12:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_220,Record Goods Receipt,2018-01-22T11:13:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
NONE,Vendor creates invoice,2018-01-22T22:59:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_007,Record Invoice Receipt,2018-01-24T12:06:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_002,Clear Invoice,2018-02-22T15:16:00.000000000Z,Trading & End Products,Standard PO,vendorID_0460,Standard,PR,4507001604_00010
user_078,Create Purchase Order Item,2018-01-09T08:10:00.000000000Z,Packaging,Standard PO,vendorID_0412,Standard,PR,4507001605_00010
NONE,Vendor creates invoice,2018-01-31T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0412,Standard,PR,4507001605_00010
user_107,Record Goods Receipt,2018-02-01T15:10:00.000000000Z,Packaging,Standard PO,vendorID_0412,Standard,PR,4507001605_00010
user_012,Record Invoice Receipt,2018-03-13T16:02:00.000000000Z,Packaging,Standard PO,vendorID_0412,Standard,PR,4507001605_00010
user_002,Clear Invoice,2018-04-05T13:48:00.000000000Z,Packaging,Standard PO,vendorID_0412,Standard,PR,4507001605_00010
user_201,Create Purchase Order Item,2018-01-09T08:11:00.000000000Z,Trading & End Products,Standard PO,vendorID_0607,Standard,PR,4507001606_00010
NONE,Vendor creates invoice,2018-01-30T22:59:00.000000000Z,Trading & End Products,Standard PO,vendorID_0607,Standard,PR,4507001606_00010
user_221,Record Goods Receipt,2018-02-02T11:46:00.000000000Z,Trading & End Products,Standard PO,vendorID_0607,Standard,PR,4507001606_00010
user_221,Record Goods Receipt,2018-02-02T12:08:00.000000000Z,Trading & End Products,Standard PO,vendorID_0607,Standard,PR,4507001606_00010
user_006,Record Invoice Receipt,2018-02-10T08:56:00.000000000Z,Trading & End Products,Standard PO,vendorID_0607,Standard,PR,4507001606_00010
user_002,Clear Invoice,2018-03-29T13:10:00.000000000Z,Trading & End Products,Standard PO,vendorID_0607,Standard,PR,4507001606_00010
user_084,Create Purchase Order Item,2018-01-09T08:12:00.000000000Z,Trading & End Products,Standard PO,vendorID_0316,Standard,PR,4507001608_00010
user_084,Change Quantity,2018-01-29T14:22:00.000000000Z,Trading & End Products,Standard PO,vendorID_0316,Standard,PR,4507001608_00010
batch_03,Record Goods Receipt,2018-01-29T19:49:00.000000000Z,Trading & End Products,Standard PO,vendorID_0316,Standard,PR,4507001608_00010
NONE,Vendor creates invoice,2018-01-29T22:59:00.000000000Z,Trading & End Products,Standard PO,vendorID_0316,Standard,PR,4507001608_00010
user_004,Record Invoice Receipt,2018-02-07T10:28:00.000000000Z,Trading & End Products,Standard PO,vendorID_0316,Standard,PR,4507001608_00010
user_005,Clear Invoice,2018-03-08T12:21:00.000000000Z,Trading & End Products,Standard PO,vendorID_0316,Standard,PR,4507001608_00010
user_084,Create Purchase Order Item,2018-01-09T08:12:00.000000000Z,Trading & End Products,Standard PO,vendorID_0316,Standard,PR,4507001608_00020
user_084,Change Quantity,2018-02-06T08:22:00.000000000Z,Trading & End Products,Standard PO,vendorID_0316,Standard,PR,4507001608_00020
NONE,Vendor creates invoice,2018-02-06T22:59:00.000000000Z,Trading & End Products,Standard PO,vendorID_0316,Standard,PR,4507001608_00020
batch_03,Record Goods Receipt,2018-02-07T12:59:00.000000000Z,Trading & End Products,Standard PO,vendorID_0316,Standard,PR,4507001608_00020
batch_00,Record Invoice Receipt,2018-02-09T15:45:00.000000000Z,Trading & End Products,Standard PO,vendorID_0316,Standard,PR,4507001608_00020
user_002,Clear Invoice,2018-04-05T13:48:00.000000000Z,Trading & End Products,Standard PO,vendorID_0316,Standard,PR,4507001608_00020
user_084,Create Purchase Order Item,2018-01-09T08:12:00.000000000Z,Trading & End Products,Standard PO,vendorID_0316,Standard,PR,4507001608_00030
NONE,Vendor creates invoice,2018-01-25T22:59:00.000000000Z,Trading & End Products,Standard PO,vendorID_0316,Standard,PR,4507001608_00030
user_084,Change Quantity,2018-01-29T14:21:00.000000000Z,Trading & End Products,Standard PO,vendorID_0316,Standard,PR,4507001608_00030
batch_03,Record Goods Receipt,2018-01-29T19:49:00.000000000Z,Trading & End Products,Standard PO,vendorID_0316,Standard,PR,4507001608_00030
user_006,Record Invoice Receipt,2018-02-10T07:56:00.000000000Z,Trading & End Products,Standard PO,vendorID_0316,Standard,PR,4507001608_00030
user_005,Clear Invoice,2018-03-08T12:21:00.000000000Z,Trading & End Products,Standard PO,vendorID_0316,Standard,PR,4507001608_00030
user_097,Create Purchase Order Item,2018-01-09T08:20:00.000000000Z,Packaging,Standard PO,vendorID_0125,Standard,PR,4507001609_00010
user_098,Record Goods Receipt,2018-01-18T09:59:00.000000000Z,Packaging,Standard PO,vendorID_0125,Standard,PR,4507001609_00010
NONE,Vendor creates invoice,2018-01-22T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0125,Standard,PR,4507001609_00010
user_007,Record Invoice Receipt,2018-01-24T13:01:00.000000000Z,Packaging,Standard PO,vendorID_0125,Standard,PR,4507001609_00010
user_002,Clear Invoice,2018-02-22T15:15:00.000000000Z,Packaging,Standard PO,vendorID_0125,Standard,PR,4507001609_00010
user_054,Create Purchase Order Item,2018-01-09T08:23:00.000000000Z,Packaging,Standard PO,vendorID_0103,Standard,PR,4507001610_00010
user_029,Receive Order Confirmation,2018-01-09T09:58:00.000000000Z,Packaging,Standard PO,vendorID_0103,Standard,PR,4507001610_00010
user_030,Record Goods Receipt,2018-01-12T11:34:00.000000000Z,Packaging,Standard PO,vendorID_0103,Standard,PR,4507001610_00010
user_018,Record Invoice Receipt,2018-01-12T13:21:00.000000000Z,Packaging,Standard PO,vendorID_0103,Standard,PR,4507001610_00010
user_001,Record Invoice Receipt,2018-01-12T15:23:00.000000000Z,Packaging,Standard PO,vendorID_0103,Standard,PR,4507001610_00010
NONE,Vendor creates invoice,2018-01-12T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0103,Standard,PR,4507001610_00010
user_002,Clear Invoice,2018-04-26T09:13:00.000000000Z,Packaging,Standard PO,vendorID_0103,Standard,PR,4507001610_00010
batch_01,Cancel Invoice Receipt,2018-07-16T00:07:00.000000000Z,Packaging,Standard PO,vendorID_0103,Standard,PR,4507001610_00010
user_006,Remove Payment Block,2018-07-16T15:33:00.000000000Z,Packaging,Standard PO,vendorID_0103,Standard,PR,4507001610_00010
user_002,Clear Invoice,2018-07-19T11:16:00.000000000Z,Packaging,Standard PO,vendorID_0103,Standard,PR,4507001610_00010
user_054,Create Purchase Order Item,2018-01-09T08:23:00.000000000Z,Packaging,Standard PO,vendorID_0103,Standard,PR,4507001610_00020
user_029,Receive Order Confirmation,2018-01-09T09:58:00.000000000Z,Packaging,Standard PO,vendorID_0103,Standard,PR,4507001610_00020
user_030,Record Goods Receipt,2018-01-12T11:34:00.000000000Z,Packaging,Standard PO,vendorID_0103,Standard,PR,4507001610_00020
user_018,Record Invoice Receipt,2018-01-12T13:21:00.000000000Z,Packaging,Standard PO,vendorID_0103,Standard,PR,4507001610_00020
NONE,Vendor creates invoice,2018-01-12T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0103,Standard,PR,4507001610_00020
user_002,Clear Invoice,2018-04-26T09:13:00.000000000Z,Packaging,Standard PO,vendorID_0103,Standard,PR,4507001610_00020
user_054,Create Purchase Order Item,2018-01-09T08:24:00.000000000Z,Packaging,Standard PO,vendorID_0105,Standard,PR,4507001611_00010
user_029,Receive Order Confirmation,2018-01-09T11:29:00.000000000Z,Packaging,Standard PO,vendorID_0105,Standard,PR,4507001611_00010
NONE,Vendor creates invoice,2018-01-10T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0105,Standard,PR,4507001611_00010
user_007,Record Invoice Receipt,2018-01-11T14:44:00.000000000Z,Packaging,Standard PO,vendorID_0105,Standard,PR,4507001611_00010
user_030,Record Goods Receipt,2018-01-12T06:50:00.000000000Z,Packaging,Standard PO,vendorID_0105,Standard,PR,4507001611_00010
user_006,Remove Payment Block,2018-01-12T15:35:00.000000000Z,Packaging,Standard PO,vendorID_0105,Standard,PR,4507001611_00010
user_002,Clear Invoice,2018-02-22T15:17:00.000000000Z,Packaging,Standard PO,vendorID_0105,Standard,PR,4507001611_00010
user_054,Create Purchase Order Item,2018-01-09T08:24:00.000000000Z,Packaging,Standard PO,vendorID_0105,Standard,PR,4507001611_00020
user_029,Receive Order Confirmation,2018-01-09T11:29:00.000000000Z,Packaging,Standard PO,vendorID_0105,Standard,PR,4507001611_00020
NONE,Vendor creates invoice,2018-01-10T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0105,Standard,PR,4507001611_00020
user_007,Record Invoice Receipt,2018-01-11T14:44:00.000000000Z,Packaging,Standard PO,vendorID_0105,Standard,PR,4507001611_00020
user_030,Record Goods Receipt,2018-01-12T06:50:00.000000000Z,Packaging,Standard PO,vendorID_0105,Standard,PR,4507001611_00020
user_006,Remove Payment Block,2018-01-12T15:35:00.000000000Z,Packaging,Standard PO,vendorID_0105,Standard,PR,4507001611_00020
user_002,Clear Invoice,2018-02-22T15:17:00.000000000Z,Packaging,Standard PO,vendorID_0105,Standard,PR,4507001611_00020
user_054,Create Purchase Order Item,2018-01-09T08:24:00.000000000Z,Packaging,Standard PO,vendorID_0105,Standard,PR,4507001611_00030
user_029,Receive Order Confirmation,2018-01-09T11:29:00.000000000Z,Packaging,Standard PO,vendorID_0105,Standard,PR,4507001611_00030
NONE,Vendor creates invoice,2018-01-10T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0105,Standard,PR,4507001611_00030
user_007,Record Invoice Receipt,2018-01-11T14:44:00.000000000Z,Packaging,Standard PO,vendorID_0105,Standard,PR,4507001611_00030
user_030,Record Goods Receipt,2018-01-12T06:50:00.000000000Z,Packaging,Standard PO,vendorID_0105,Standard,PR,4507001611_00030
user_006,Remove Payment Block,2018-01-12T15:35:00.000000000Z,Packaging,Standard PO,vendorID_0105,Standard,PR,4507001611_00030
user_002,Clear Invoice,2018-02-22T15:17:00.000000000Z,Packaging,Standard PO,vendorID_0105,Standard,PR,4507001611_00030
user_054,Create Purchase Order Item,2018-01-09T08:24:00.000000000Z,Packaging,Standard PO,vendorID_0105,Standard,PR,4507001611_00040
user_029,Receive Order Confirmation,2018-01-09T11:29:00.000000000Z,Packaging,Standard PO,vendorID_0105,Standard,PR,4507001611_00040
NONE,Vendor creates invoice,2018-01-10T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0105,Standard,PR,4507001611_00040
user_007,Record Invoice Receipt,2018-01-11T14:44:00.000000000Z,Packaging,Standard PO,vendorID_0105,Standard,PR,4507001611_00040
user_030,Record Goods Receipt,2018-01-12T06:50:00.000000000Z,Packaging,Standard PO,vendorID_0105,Standard,PR,4507001611_00040
user_006,Remove Payment Block,2018-01-12T15:35:00.000000000Z,Packaging,Standard PO,vendorID_0105,Standard,PR,4507001611_00040
user_002,Clear Invoice,2018-02-22T15:17:00.000000000Z,Packaging,Standard PO,vendorID_0105,Standard,PR,4507001611_00040
user_078,Create Purchase Order Item,2018-01-09T08:24:00.000000000Z,Packaging,Standard PO,vendorID_0478,Standard,PR,4507001612_00010
NONE,Vendor creates invoice,2018-02-02T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0478,Standard,PR,4507001612_00010
user_075,Change Quantity,2018-02-06T09:54:00.000000000Z,Packaging,Standard PO,vendorID_0478,Standard,PR,4507001612_00010
user_107,Record Goods Receipt,2018-02-06T10:35:00.000000000Z,Packaging,Standard PO,vendorID_0478,Standard,PR,4507001612_00010
user_012,Record Invoice Receipt,2018-02-26T13:26:00.000000000Z,Packaging,Standard PO,vendorID_0478,Standard,PR,4507001612_00010
user_006,Remove Payment Block,2018-03-30T09:58:00.000000000Z,Packaging,Standard PO,vendorID_0478,Standard,PR,4507001612_00010
user_002,Clear Invoice,2018-04-05T13:50:00.000000000Z,Packaging,Standard PO,vendorID_0478,Standard,PR,4507001612_00010
user_054,Create Purchase Order Item,2018-01-09T08:25:00.000000000Z,Packaging,Standard PO,vendorID_0103,Standard,PR,4507001613_00010
user_029,Receive Order Confirmation,2018-01-09T09:58:00.000000000Z,Packaging,Standard PO,vendorID_0103,Standard,PR,4507001613_00010
user_056,Record Goods Receipt,2018-01-11T08:51:00.000000000Z,Packaging,Standard PO,vendorID_0103,Standard,PR,4507001613_00010
user_008,Record Invoice Receipt,2018-01-11T13:45:00.000000000Z,Packaging,Standard PO,vendorID_0103,Standard,PR,4507001613_00010
NONE,Vendor creates invoice,2018-01-11T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0103,Standard,PR,4507001613_00010
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0103,Standard,PR,4507001613_00010
user_054,Create Purchase Order Item,2018-01-09T08:25:00.000000000Z,Packaging,Standard PO,vendorID_0103,Standard,PR,4507001613_00020
user_029,Receive Order Confirmation,2018-01-09T09:58:00.000000000Z,Packaging,Standard PO,vendorID_0103,Standard,PR,4507001613_00020
user_056,Record Goods Receipt,2018-01-11T08:51:00.000000000Z,Packaging,Standard PO,vendorID_0103,Standard,PR,4507001613_00020
user_018,Record Invoice Receipt,2018-01-11T13:34:00.000000000Z,Packaging,Standard PO,vendorID_0103,Standard,PR,4507001613_00020
NONE,Vendor creates invoice,2018-01-11T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0103,Standard,PR,4507001613_00020
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0103,Standard,PR,4507001613_00020
user_054,Create Purchase Order Item,2018-01-09T08:27:00.000000000Z,Packaging,Standard PO,vendorID_0278,Standard,PR,4507001614_00010
NONE,Vendor creates invoice,2018-01-15T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0278,Standard,PR,4507001614_00010
user_012,Record Invoice Receipt,2018-01-16T10:06:00.000000000Z,Packaging,Standard PO,vendorID_0278,Standard,PR,4507001614_00010
user_137,Record Goods Receipt,2018-01-19T11:13:00.000000000Z,Packaging,Standard PO,vendorID_0278,Standard,PR,4507001614_00010
user_006,Remove Payment Block,2018-01-19T15:25:00.000000000Z,Packaging,Standard PO,vendorID_0278,Standard,PR,4507001614_00010
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0278,Standard,PR,4507001614_00010
user_054,Create Purchase Order Item,2018-01-09T08:27:00.000000000Z,Packaging,Standard PO,vendorID_0278,Standard,PR,4507001614_00020
NONE,Vendor creates invoice,2018-01-15T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0278,Standard,PR,4507001614_00020
user_012,Record Invoice Receipt,2018-01-16T09:29:00.000000000Z,Packaging,Standard PO,vendorID_0278,Standard,PR,4507001614_00020
user_137,Record Goods Receipt,2018-01-19T11:13:00.000000000Z,Packaging,Standard PO,vendorID_0278,Standard,PR,4507001614_00020
user_006,Remove Payment Block,2018-01-19T15:25:00.000000000Z,Packaging,Standard PO,vendorID_0278,Standard,PR,4507001614_00020
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0278,Standard,PR,4507001614_00020
user_054,Create Purchase Order Item,2018-01-09T08:27:00.000000000Z,Packaging,Standard PO,vendorID_0278,Standard,PR,4507001614_00030
NONE,Vendor creates invoice,2018-01-15T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0278,Standard,PR,4507001614_00030
user_012,Record Invoice Receipt,2018-01-16T09:10:00.000000000Z,Packaging,Standard PO,vendorID_0278,Standard,PR,4507001614_00030
user_137,Record Goods Receipt,2018-01-19T11:13:00.000000000Z,Packaging,Standard PO,vendorID_0278,Standard,PR,4507001614_00030
user_006,Remove Payment Block,2018-01-19T15:25:00.000000000Z,Packaging,Standard PO,vendorID_0278,Standard,PR,4507001614_00030
user_002,Clear Invoice,2018-04-26T09:14:00.000000000Z,Packaging,Standard PO,vendorID_0278,Standard,PR,4507001614_00030
user_054,Create Purchase Order Item,2018-01-09T08:27:00.000000000Z,Packaging,Standard PO,vendorID_0278,Standard,PR,4507001614_00040
NONE,Vendor creates invoice,2018-01-15T22:59:00.000000000Z,Packaging,Standard PO,vendorID_0278,Standard,PR,4507001614_00040
